Date,NIKKEI225
1959-11-04,955.95
1959-11-05,949.71
1959-11-06,945.67
1959-11-07,941.9333333333333
1959-11-08,938.1966666666667
1959-11-09,934.46
1959-11-10,920.39
1959-11-11,930.5
1959-11-12,935.29
1959-11-13,941.68
1959-11-14,944.7366666666667
1959-11-15,947.7933333333333
1959-11-16,950.85
1959-11-17,953.15
1959-11-18,948.35
1959-11-19,949.96
1959-11-20,947.81
1959-11-21,948.3824999999999
1959-11-22,948.9549999999999
1959-11-23,949.5275
1959-11-24,950.1
1959-11-25,951.79
1959-11-26,958.26
1959-11-27,966.11
1959-11-28,969.7166666666667
1959-11-29,973.3233333333333
1959-11-30,976.93
1959-12-01,973.65
1959-12-02,958.99
1959-12-03,970.42
1959-12-04,971.05
1959-12-05,966.3399999999999
1959-12-06,961.63
1959-12-07,956.92
1959-12-08,957.62
1959-12-09,945.53
1959-12-10,941.79
1959-12-11,935.75
1959-12-12,936.76
1959-12-13,937.77
1959-12-14,938.78
1959-12-15,936.11
1959-12-16,918.67
1959-12-17,904.72
1959-12-18,908.67
1959-12-19,890.5966666666667
1959-12-20,872.5233333333333
1959-12-21,854.45
1959-12-22,879.84
1959-12-23,892.84
1959-12-24,887.9
1959-12-25,896.58
1959-12-26,889.3466666666667
1959-12-27,882.1133333333333
1959-12-28,874.88
1959-12-29,874.0885714285714
1959-12-30,873.2971428571428
1959-12-31,872.5057142857142
1960-01-01,871.7142857142858
1960-01-02,870.9228571428572
1960-01-03,870.1314285714286
1960-01-04,869.34
1960-01-05,876.21
1960-01-06,892.41
1960-01-07,905.59
1960-01-08,912.29
1960-01-09,914.4033333333333
1960-01-10,916.5166666666667
1960-01-11,918.63
1960-01-12,914.83
1960-01-13,923.73
1960-01-14,930.19
1960-01-15,934.3275000000001
1960-01-16,938.465
1960-01-17,942.6025
1960-01-18,946.74
1960-01-19,952.95
1960-01-20,955.61
1960-01-21,956.21
1960-01-22,955.05
1960-01-23,952.6366666666667
1960-01-24,950.2233333333332
1960-01-25,947.81
1960-01-26,951.26
1960-01-27,953.93
1960-01-28,962.55
1960-01-29,953.03
1960-01-30,956.2533333333333
1960-01-31,959.4766666666667
1960-02-01,962.7
1960-02-02,959.48
1960-02-03,958.98
1960-02-04,960.7
1960-02-05,964.56
1960-02-06,968.7433333333333
1960-02-07,972.9266666666666
1960-02-08,977.11
1960-02-09,983.29
1960-02-10,985.98
1960-02-11,990.89
1960-02-12,986.1
1960-02-13,986.5866666666667
1960-02-14,987.0733333333333
1960-02-15,987.56
1960-02-16,992.51
1960-02-17,988.12
1960-02-18,976.59
1960-02-19,991.8
1960-02-20,995.9766666666667
1960-02-21,1000.1533333333333
1960-02-22,1004.33
1960-02-23,1001.22
1960-02-24,993.52
1960-02-25,998.11
1960-02-26,1007.04
1960-02-27,1009.7133333333333
1960-02-28,1012.3866666666667
1960-02-29,1015.06
1960-03-01,1025.02
1960-03-02,1029.46
1960-03-03,1032.3
1960-03-04,1025.6
1960-03-05,1025.4199999999998
1960-03-06,1025.24
1960-03-07,1025.06
1960-03-08,1032.07
1960-03-09,1025.06
1960-03-10,1008.16
1960-03-11,1010.04
1960-03-12,1008.7133333333333
1960-03-13,1007.3866666666667
1960-03-14,1006.06
1960-03-15,1007.09
1960-03-16,1009.42
1960-03-17,1023.18
1960-03-18,1021.33
1960-03-19,1022.24
1960-03-20,1023.15
1960-03-21,1024.06
1960-03-22,1033.06
1960-03-23,1033.3
1960-03-24,1039.52
1960-03-25,1040.93
1960-03-26,1040.48
1960-03-27,1040.03
1960-03-28,1039.58
1960-03-29,1047.28
1960-03-30,1060.47
1960-03-31,1059.49
1960-04-01,1062.25
1960-04-02,1066.3033333333333
1960-04-03,1070.3566666666668
1960-04-04,1074.41
1960-04-05,1069.28
1960-04-06,1075.39
1960-04-07,1069.61
1960-04-08,1074.24
1960-04-09,1073.49
1960-04-10,1072.74
1960-04-11,1071.99
1960-04-12,1071.47
1960-04-13,1052.23
1960-04-14,1066.82
1960-04-15,1059.06
1960-04-16,1065.5233333333333
1960-04-17,1071.9866666666667
1960-04-18,1078.45
1960-04-19,1089.04
1960-04-20,1087.89
1960-04-21,1094.73
1960-04-22,1090.28
1960-04-23,1089.3766666666666
1960-04-24,1088.4733333333334
1960-04-25,1087.57
1960-04-26,1089.36
1960-04-27,1092.12
1960-04-28,1092.04
1960-04-29,1094.5175
1960-04-30,1096.995
1960-05-01,1099.4725
1960-05-02,1101.95
1960-05-03,1102.04
1960-05-04,1102.13
1960-05-05,1100.7800000000002
1960-05-06,1099.43
1960-05-07,1100.01
1960-05-08,1100.5900000000001
1960-05-09,1101.17
1960-05-10,1075.93
1960-05-11,1095.65
1960-05-12,1088.68
1960-05-13,1069.27
1960-05-14,1068.5466666666666
1960-05-15,1067.8233333333333
1960-05-16,1067.1
1960-05-17,1030.36
1960-05-18,1035.96
1960-05-19,1055.5
1960-05-20,1048.96
1960-05-21,1037.75
1960-05-22,1026.54
1960-05-23,1015.33
1960-05-24,1022.43
1960-05-25,1028.29
1960-05-26,1018.93
1960-05-27,1002.88
1960-05-28,1002.2866666666666
1960-05-29,1001.6933333333334
1960-05-30,1001.1
1960-05-31,988.47
1960-06-01,971.93
1960-06-02,967.22
1960-06-03,1006.48
1960-06-04,1015.1333333333333
1960-06-05,1023.7866666666667
1960-06-06,1032.44
1960-06-07,1043.98
1960-06-08,1060.22
1960-06-09,1053.1
1960-06-10,1051.01
1960-06-11,1052.0733333333333
1960-06-12,1053.1366666666668
1960-06-13,1054.2
1960-06-14,1060.43
1960-06-15,1056.72
1960-06-16,1020.02
1960-06-17,1010.17
1960-06-18,1014.2566666666667
1960-06-19,1018.3433333333332
1960-06-20,1022.43
1960-06-21,1030.52
1960-06-22,1052.06
1960-06-23,1055.2
1960-06-24,1058.0
1960-06-25,1058.1733333333334
1960-06-26,1058.3466666666666
1960-06-27,1058.52
1960-06-28,1065.57
1960-06-29,1080.48
1960-06-30,1089.63
1960-07-01,1092.16
1960-07-02,1092.7666666666667
1960-07-03,1093.3733333333334
1960-07-04,1093.98
1960-07-05,1098.17
1960-07-06,1103.82
1960-07-07,1097.15
1960-07-08,1099.25
1960-07-09,1100.3033333333333
1960-07-10,1101.3566666666668
1960-07-11,1102.41
1960-07-12,1113.75
1960-07-13,1101.42
1960-07-14,1101.71
1960-07-15,1107.41
1960-07-16,1111.9733333333334
1960-07-17,1116.5366666666666
1960-07-18,1121.1
1960-07-19,1115.65
1960-07-20,1108.25
1960-07-21,1111.55
1960-07-22,1111.01
1960-07-23,1104.5266666666666
1960-07-24,1098.0433333333333
1960-07-25,1091.56
1960-07-26,1091.08
1960-07-27,1093.96
1960-07-28,1098.33
1960-07-29,1093.37
1960-07-30,1094.6766666666665
1960-07-31,1095.9833333333333
1960-08-01,1097.29
1960-08-02,1100.97
1960-08-03,1108.89
1960-08-04,1114.39
1960-08-05,1121.68
1960-08-06,1121.16
1960-08-07,1120.6399999999999
1960-08-08,1120.12
1960-08-09,1124.99
1960-08-10,1123.95
1960-08-11,1124.5
1960-08-12,1129.16
1960-08-13,1132.2533333333333
1960-08-14,1135.3466666666668
1960-08-15,1138.44
1960-08-16,1138.17
1960-08-17,1142.93
1960-08-18,1144.94
1960-08-19,1142.9
1960-08-20,1141.8400000000001
1960-08-21,1140.78
1960-08-22,1139.72
1960-08-23,1142.31
1960-08-24,1150.55
1960-08-25,1149.7
1960-08-26,1154.78
1960-08-27,1158.8799999999999
1960-08-28,1162.98
1960-08-29,1167.08
1960-08-30,1166.56
1960-08-31,1175.75
1960-09-01,1178.43
1960-09-02,1184.75
1960-09-03,1181.0566666666666
1960-09-04,1177.3633333333335
1960-09-05,1173.67
1960-09-06,1182.7
1960-09-07,1178.67
1960-09-08,1182.94
1960-09-09,1189.72
1960-09-10,1190.4866666666667
1960-09-11,1191.2533333333333
1960-09-12,1192.02
1960-09-13,1193.4
1960-09-14,1192.67
1960-09-15,1196.54
1960-09-16,1198.92
1960-09-17,1200.23
1960-09-18,1201.54
1960-09-19,1202.85
1960-09-20,1200.37
1960-09-21,1208.08
1960-09-22,1215.33
1960-09-23,1213.87
1960-09-24,1212.4099999999999
1960-09-25,1210.95
1960-09-26,1209.49
1960-09-27,1211.7
1960-09-28,1213.23
1960-09-29,1219.84
1960-09-30,1226.47
1960-10-01,1227.44
1960-10-02,1228.41
1960-10-03,1229.38
1960-10-04,1229.72
1960-10-05,1234.95
1960-10-06,1225.75
1960-10-07,1221.14
1960-10-08,1223.3233333333335
1960-10-09,1225.5066666666667
1960-10-10,1227.69
1960-10-11,1241.58
1960-10-12,1242.6
1960-10-13,1239.98
1960-10-14,1251.71
1960-10-15,1252.5733333333333
1960-10-16,1253.4366666666667
1960-10-17,1254.3
1960-10-18,1247.15
1960-10-19,1258.25
1960-10-20,1253.46
1960-10-21,1258.82
1960-10-22,1258.7366666666667
1960-10-23,1258.6533333333332
1960-10-24,1258.57
1960-10-25,1245.29
1960-10-26,1253.6
1960-10-27,1258.17
1960-10-28,1253.43
1960-10-29,1252.3066666666666
1960-10-30,1251.1833333333334
1960-10-31,1250.06
1960-11-01,1262.05
1960-11-02,1272.14
1960-11-03,1278.3850000000002
1960-11-04,1284.63
1960-11-05,1287.9433333333334
1960-11-06,1291.2566666666667
1960-11-07,1294.57
1960-11-08,1299.44
1960-11-09,1301.17
1960-11-10,1307.84
1960-11-11,1309.93
1960-11-12,1313.7666666666667
1960-11-13,1317.6033333333335
1960-11-14,1321.44
1960-11-15,1319.99
1960-11-16,1314.14
1960-11-17,1318.8
1960-11-18,1282.15
1960-11-19,1277.4066666666668
1960-11-20,1272.6633333333334
1960-11-21,1267.92
1960-11-22,1292.97
1960-11-23,1299.22
1960-11-24,1305.47
1960-11-25,1300.66
1960-11-26,1289.9366666666667
1960-11-27,1279.2133333333334
1960-11-28,1268.49
1960-11-29,1278.09
1960-11-30,1287.17
1960-12-01,1309.65
1960-12-02,1314.82
1960-12-03,1315.78
1960-12-04,1316.74
1960-12-05,1317.7
1960-12-06,1294.39
1960-12-07,1307.49
1960-12-08,1305.13
1960-12-09,1307.45
1960-12-10,1302.45
1960-12-11,1297.45
1960-12-12,1292.45
1960-12-13,1277.17
1960-12-14,1297.48
1960-12-15,1294.88
1960-12-16,1301.79
1960-12-17,1297.3466666666666
1960-12-18,1292.9033333333334
1960-12-19,1288.46
1960-12-20,1287.89
1960-12-21,1289.96
1960-12-22,1301.82
1960-12-23,1308.06
1960-12-24,1316.25
1960-12-25,1324.44
1960-12-26,1332.63
1960-12-27,1346.41
1960-12-28,1356.71
1960-12-29,1358.142857142857
1960-12-30,1359.5757142857144
1960-12-31,1361.0085714285715
1961-01-01,1362.4414285714286
1961-01-02,1363.8742857142856
1961-01-03,1365.307142857143
1961-01-04,1366.74
1961-01-05,1376.13
1961-01-06,1380.74
1961-01-07,1381.7033333333334
1961-01-08,1382.6666666666667
1961-01-09,1383.63
1961-01-10,1394.34
1961-01-11,1403.06
1961-01-12,1383.78
1961-01-13,1407.08
1961-01-14,1417.3566666666666
1961-01-15,1427.6333333333334
1961-01-16,1437.91
1961-01-17,1444.9
1961-01-18,1440.92
1961-01-19,1449.31
1961-01-20,1464.94
1961-01-21,1468.17
1961-01-22,1471.4
1961-01-23,1474.63
1961-01-24,1468.16
1961-01-25,1478.25
1961-01-26,1482.99
1961-01-27,1486.52
1961-01-28,1491.5133333333333
1961-01-29,1496.5066666666667
1961-01-30,1501.5
1961-01-31,1493.85
1961-02-01,1514.8
1961-02-02,1517.86
1961-02-03,1526.14
1961-02-04,1534.8166666666668
1961-02-05,1543.4933333333333
1961-02-06,1552.17
1961-02-07,1544.04
1961-02-08,1543.6
1961-02-09,1557.01
1961-02-10,1553.17
1961-02-11,1558.6333333333334
1961-02-12,1564.0966666666666
1961-02-13,1569.56
1961-02-14,1581.64
1961-02-15,1587.67
1961-02-16,1575.23
1961-02-17,1567.16
1961-02-18,1571.5733333333335
1961-02-19,1575.9866666666667
1961-02-20,1580.4
1961-02-21,1565.49
1961-02-22,1562.66
1961-02-23,1575.6
1961-02-24,1573.81
1961-02-25,1564.25
1961-02-26,1554.69
1961-02-27,1545.13
1961-02-28,1524.53
1961-03-01,1536.83
1961-03-02,1543.53
1961-03-03,1551.87
1961-03-04,1549.26
1961-03-05,1546.6499999999999
1961-03-06,1544.04
1961-03-07,1538.7
1961-03-08,1516.9
1961-03-09,1485.98
1961-03-10,1511.19
1961-03-11,1511.28
1961-03-12,1511.3700000000001
1961-03-13,1511.46
1961-03-14,1491.89
1961-03-15,1493.13
1961-03-16,1481.38
1961-03-17,1488.42
1961-03-18,1488.1100000000001
1961-03-19,1487.8
1961-03-20,1487.49
1961-03-21,1484.1399999999999
1961-03-22,1480.79
1961-03-23,1500.34
1961-03-24,1526.28
1961-03-25,1529.9066666666668
1961-03-26,1533.5333333333333
1961-03-27,1537.16
1961-03-28,1564.63
1961-03-29,1577.22
1961-03-30,1583.38
1961-03-31,1587.1
1961-04-01,1591.2866666666666
1961-04-02,1595.4733333333334
1961-04-03,1599.66
1961-04-04,1591.28
1961-04-05,1589.93
1961-04-06,1588.7
1961-04-07,1603.64
1961-04-08,1608.9566666666667
1961-04-09,1614.2733333333333
1961-04-10,1619.59
1961-04-11,1631.91
1961-04-12,1630.67
1961-04-13,1635.61
1961-04-14,1648.84
1961-04-15,1653.94
1961-04-16,1659.04
1961-04-17,1664.14
1961-04-18,1664.35
1961-04-19,1673.99
1961-04-20,1664.94
1961-04-21,1652.3
1961-04-22,1656.7933333333333
1961-04-23,1661.2866666666666
1961-04-24,1665.78
1961-04-25,1650.87
1961-04-26,1658.48
1961-04-27,1646.86
1961-04-28,1645.55
1961-04-29,1646.0166666666667
1961-04-30,1646.4833333333333
1961-05-01,1646.95
1961-05-02,1637.44
1961-05-03,1650.245
1961-05-04,1663.05
1961-05-05,1666.12
1961-05-06,1669.19
1961-05-07,1672.26
1961-05-08,1675.33
1961-05-09,1684.97
1961-05-10,1692.45
1961-05-11,1685.86
1961-05-12,1687.82
1961-05-13,1690.7833333333333
1961-05-14,1693.7466666666667
1961-05-15,1696.71
1961-05-16,1700.72
1961-05-17,1703.36
1961-05-18,1689.41
1961-05-19,1662.39
1961-05-20,1658.5166666666667
1961-05-21,1654.6433333333334
1961-05-22,1650.77
1961-05-23,1676.53
1961-05-24,1654.53
1961-05-25,1661.16
1961-05-26,1670.22
1961-05-27,1674.28
1961-05-28,1678.3400000000001
1961-05-29,1682.4
1961-05-30,1675.15
1961-05-31,1679.33
1961-06-01,1648.86
1961-06-02,1635.34
1961-06-03,1635.2666666666667
1961-06-04,1635.1933333333332
1961-06-05,1635.12
1961-06-06,1603.55
1961-06-07,1579.73
1961-06-08,1620.66
1961-06-09,1625.04
1961-06-10,1622.2766666666666
1961-06-11,1619.5133333333333
1961-06-12,1616.75
1961-06-13,1620.96
1961-06-14,1618.51
1961-06-15,1649.25
1961-06-16,1639.66
1961-06-17,1647.49
1961-06-18,1655.3200000000002
1961-06-19,1663.15
1961-06-20,1670.68
1961-06-21,1677.41
1961-06-22,1687.29
1961-06-23,1697.24
1961-06-24,1703.2133333333334
1961-06-25,1709.1866666666667
1961-06-26,1715.16
1961-06-27,1727.16
1961-06-28,1734.82
1961-06-29,1726.91
1961-06-30,1737.05
1961-07-01,1744.94
1961-07-02,1752.83
1961-07-03,1760.72
1961-07-04,1767.01
1961-07-05,1777.66
1961-07-06,1781.61
1961-07-07,1781.61
1961-07-08,1786.1766666666665
1961-07-09,1790.7433333333333
1961-07-10,1795.31
1961-07-11,1793.45
1961-07-12,1806.47
1961-07-13,1810.97
1961-07-14,1822.02
1961-07-15,1818.6633333333334
1961-07-16,1815.3066666666666
1961-07-17,1811.95
1961-07-18,1829.74
1961-07-19,1804.06
1961-07-20,1818.15
1961-07-21,1772.43
1961-07-22,1779.3500000000001
1961-07-23,1786.27
1961-07-24,1793.19
1961-07-25,1785.36
1961-07-26,1773.71
1961-07-27,1761.17
1961-07-28,1768.24
1961-07-29,1760.58
1961-07-30,1752.92
1961-07-31,1745.26
1961-08-01,1752.79
1961-08-02,1763.89
1961-08-03,1729.85
1961-08-04,1720.47
1961-08-05,1710.92
1961-08-06,1701.37
1961-08-07,1691.82
1961-08-08,1702.23
1961-08-09,1673.18
1961-08-10,1660.04
1961-08-11,1712.85
1961-08-12,1717.8333333333333
1961-08-13,1722.8166666666666
1961-08-14,1727.8
1961-08-15,1739.19
1961-08-16,1739.34
1961-08-17,1735.07
1961-08-18,1721.01
1961-08-19,1721.1933333333334
1961-08-20,1721.3766666666666
1961-08-21,1721.56
1961-08-22,1707.51
1961-08-23,1684.98
1961-08-24,1679.41
1961-08-25,1689.02
1961-08-26,1680.6533333333334
1961-08-27,1672.2866666666666
1961-08-28,1663.92
1961-08-29,1642.68
1961-08-30,1615.37
1961-08-31,1602.37
1961-09-01,1615.49
1961-09-02,1615.3066666666666
1961-09-03,1615.1233333333334
1961-09-04,1614.94
1961-09-05,1588.52
1961-09-06,1544.58
1961-09-07,1573.89
1961-09-08,1605.47
1961-09-09,1598.9566666666667
1961-09-10,1592.4433333333334
1961-09-11,1585.93
1961-09-12,1573.25
1961-09-13,1546.24
1961-09-14,1509.68
1961-09-15,1515.98
1961-09-16,1504.66
1961-09-17,1493.34
1961-09-18,1482.02
1961-09-19,1507.78
1961-09-20,1509.03
1961-09-21,1495.59
1961-09-22,1489.74
1961-09-23,1489.3166666666666
1961-09-24,1488.8933333333334
1961-09-25,1488.47
1961-09-26,1506.95
1961-09-27,1499.69
1961-09-28,1525.06
1961-09-29,1524.73
1961-09-30,1511.9933333333333
1961-10-01,1499.2566666666667
1961-10-02,1486.52
1961-10-03,1465.08
1961-10-04,1420.31
1961-10-05,1420.85
1961-10-06,1395.31
1961-10-07,1378.6733333333334
1961-10-08,1362.0366666666666
1961-10-09,1345.4
1961-10-10,1373.7
1961-10-11,1398.88
1961-10-12,1386.04
1961-10-13,1402.64
1961-10-14,1405.0233333333333
1961-10-15,1407.4066666666668
1961-10-16,1409.79
1961-10-17,1381.66
1961-10-18,1356.12
1961-10-19,1315.55
1961-10-20,1325.46
1961-10-21,1316.8933333333334
1961-10-22,1308.3266666666666
1961-10-23,1299.76
1961-10-24,1308.99
1961-10-25,1348.38
1961-10-26,1349.48
1961-10-27,1333.99
1961-10-28,1330.03
1961-10-29,1326.07
1961-10-30,1322.11
1961-10-31,1329.51
1961-11-01,1360.15
1961-11-02,1367.56
1961-11-03,1372.745
1961-11-04,1377.9299999999998
1961-11-05,1383.115
1961-11-06,1388.3
1961-11-07,1413.5
1961-11-08,1428.83
1961-11-09,1417.63
1961-11-10,1426.95
1961-11-11,1417.55
1961-11-12,1408.15
1961-11-13,1398.75
1961-11-14,1399.32
1961-11-15,1388.88
1961-11-16,1397.86
1961-11-17,1391.08
1961-11-18,1386.32
1961-11-19,1381.56
1961-11-20,1376.8
1961-11-21,1373.51
1961-11-22,1376.18
1961-11-23,1371.825
1961-11-24,1367.47
1961-11-25,1359.13
1961-11-26,1350.79
1961-11-27,1342.45
1961-11-28,1327.33
1961-11-29,1303.15
1961-11-30,1325.78
1961-12-01,1333.96
1961-12-02,1331.7566666666667
1961-12-03,1329.5533333333333
1961-12-04,1327.35
1961-12-05,1332.91
1961-12-06,1317.72
1961-12-07,1298.69
1961-12-08,1296.68
1961-12-09,1291.67
1961-12-10,1286.66
1961-12-11,1281.65
1961-12-12,1279.21
1961-12-13,1291.19
1961-12-14,1272.59
1961-12-15,1267.59
1961-12-16,1266.2166666666667
1961-12-17,1264.8433333333332
1961-12-18,1263.47
1961-12-19,1258.0
1961-12-20,1281.63
1961-12-21,1327.54
1961-12-22,1345.23
1961-12-23,1358.2766666666666
1961-12-24,1371.3233333333333
1961-12-25,1384.37
1961-12-26,1398.84
1961-12-27,1421.34
1961-12-28,1432.6
1961-12-29,1431.5571428571427
1961-12-30,1430.5142857142857
1961-12-31,1429.4714285714285
1962-01-01,1428.4285714285713
1962-01-02,1427.3857142857141
1962-01-03,1426.3428571428572
1962-01-04,1425.3
1962-01-05,1403.07
1962-01-06,1410.7533333333333
1962-01-07,1418.4366666666665
1962-01-08,1426.12
1962-01-09,1430.75
1962-01-10,1434.76
1962-01-11,1461.79
1962-01-12,1461.29
1962-01-13,1465.3325
1962-01-14,1469.375
1962-01-15,1473.4175
1962-01-16,1477.46
1962-01-17,1467.31
1962-01-18,1478.98
1962-01-19,1483.38
1962-01-20,1487.7666666666667
1962-01-21,1492.1533333333334
1962-01-22,1496.54
1962-01-23,1488.35
1962-01-24,1504.01
1962-01-25,1511.53
1962-01-26,1497.01
1962-01-27,1500.7966666666666
1962-01-28,1504.5833333333333
1962-01-29,1508.37
1962-01-30,1497.52
1962-01-31,1511.14
1962-02-01,1518.04
1962-02-02,1526.82
1962-02-03,1534.5
1962-02-04,1542.1799999999998
1962-02-05,1549.86
1962-02-06,1536.86
1962-02-07,1552.7
1962-02-08,1566.18
1962-02-09,1578.52
1962-02-10,1576.9133333333334
1962-02-11,1575.3066666666666
1962-02-12,1573.7
1962-02-13,1577.89
1962-02-14,1589.76
1962-02-15,1577.82
1962-02-16,1550.45
1962-02-17,1543.0533333333333
1962-02-18,1535.6566666666668
1962-02-19,1528.26
1962-02-20,1532.21
1962-02-21,1525.26
1962-02-22,1521.24
1962-02-23,1526.65
1962-02-24,1515.2466666666667
1962-02-25,1503.8433333333335
1962-02-26,1492.44
1962-02-27,1480.28
1962-02-28,1502.88
1962-03-01,1479.83
1962-03-02,1472.33
1962-03-03,1475.6433333333332
1962-03-04,1478.9566666666667
1962-03-05,1482.27
1962-03-06,1499.36
1962-03-07,1505.12
1962-03-08,1496.5
1962-03-09,1484.32
1962-03-10,1481.9266666666667
1962-03-11,1479.5333333333333
1962-03-12,1477.14
1962-03-13,1475.15
1962-03-14,1454.6
1962-03-15,1457.06
1962-03-16,1484.9
1962-03-17,1489.0366666666666
1962-03-18,1493.1733333333334
1962-03-19,1497.31
1962-03-20,1494.24
1962-03-21,1502.13
1962-03-22,1510.02
1962-03-23,1514.93
1962-03-24,1511.0466666666666
1962-03-25,1507.1633333333334
1962-03-26,1503.28
1962-03-27,1508.36
1962-03-28,1477.43
1962-03-29,1476.89
1962-03-30,1436.01
1962-03-31,1430.7933333333333
1962-04-01,1425.5766666666666
1962-04-02,1420.36
1962-04-03,1424.09
1962-04-04,1417.15
1962-04-05,1405.97
1962-04-06,1401.06
1962-04-07,1397.6333333333332
1962-04-08,1394.2066666666667
1962-04-09,1390.78
1962-04-10,1386.53
1962-04-11,1419.93
1962-04-12,1413.5
1962-04-13,1421.91
1962-04-14,1416.7233333333334
1962-04-15,1411.5366666666666
1962-04-16,1406.35
1962-04-17,1391.26
1962-04-18,1359.85
1962-04-19,1370.76
1962-04-20,1377.02
1962-04-21,1365.9633333333334
1962-04-22,1354.9066666666665
1962-04-23,1343.85
1962-04-24,1349.21
1962-04-25,1342.3
1962-04-26,1361.7
1962-04-27,1381.73
1962-04-28,1380.6266666666668
1962-04-29,1379.5233333333333
1962-04-30,1378.42
1962-05-01,1369.02
1962-05-02,1366.87
1962-05-03,1369.675
1962-05-04,1372.48
1962-05-05,1373.38
1962-05-06,1374.28
1962-05-07,1375.18
1962-05-08,1397.8
1962-05-09,1413.94
1962-05-10,1442.01
1962-05-11,1445.89
1962-05-12,1439.5733333333335
1962-05-13,1433.2566666666667
1962-05-14,1426.94
1962-05-15,1439.36
1962-05-16,1435.77
1962-05-17,1426.8
1962-05-18,1409.32
1962-05-19,1412.8899999999999
1962-05-20,1416.46
1962-05-21,1420.03
1962-05-22,1413.95
1962-05-23,1400.09
1962-05-24,1394.02
1962-05-25,1403.0
1962-05-26,1399.8166666666666
1962-05-27,1396.6333333333334
1962-05-28,1393.45
1962-05-29,1375.69
1962-05-30,1362.3
1962-05-31,1367.08
1962-06-01,1384.5
1962-06-02,1388.1066666666666
1962-06-03,1391.7133333333334
1962-06-04,1395.32
1962-06-05,1400.6
1962-06-06,1416.75
1962-06-07,1422.0
1962-06-08,1436.04
1962-06-09,1436.6066666666666
1962-06-10,1437.1733333333334
1962-06-11,1437.74
1962-06-12,1441.63
1962-06-13,1434.7
1962-06-14,1433.39
1962-06-15,1432.34
1962-06-16,1434.49
1962-06-17,1436.6399999999999
1962-06-18,1438.79
1962-06-19,1440.79
1962-06-20,1433.42
1962-06-21,1431.84
1962-06-22,1426.27
1962-06-23,1419.8366666666666
1962-06-24,1413.4033333333334
1962-06-25,1406.97
1962-06-26,1423.18
1962-06-27,1429.61
1962-06-28,1436.64
1962-06-29,1441.91
1962-06-30,1448.68
1962-07-01,1455.45
1962-07-02,1462.22
1962-07-03,1475.93
1962-07-04,1474.03
1962-07-05,1477.68
1962-07-06,1485.87
1962-07-07,1486.3133333333333
1962-07-08,1486.7566666666667
1962-07-09,1487.2
1962-07-10,1474.83
1962-07-11,1468.0
1962-07-12,1460.8
1962-07-13,1469.3
1962-07-14,1472.1299999999999
1962-07-15,1474.96
1962-07-16,1477.79
1962-07-17,1466.45
1962-07-18,1479.12
1962-07-19,1469.11
1962-07-20,1453.15
1962-07-21,1446.72
1962-07-22,1440.29
1962-07-23,1433.86
1962-07-24,1440.56
1962-07-25,1450.26
1962-07-26,1437.32
1962-07-27,1426.35
1962-07-28,1424.8366666666666
1962-07-29,1423.3233333333333
1962-07-30,1421.81
1962-07-31,1410.4
1962-08-01,1412.11
1962-08-02,1416.12
1962-08-03,1410.35
1962-08-04,1403.4966666666667
1962-08-05,1396.6433333333332
1962-08-06,1389.79
1962-08-07,1384.86
1962-08-08,1385.71
1962-08-09,1382.87
1962-08-10,1410.73
1962-08-11,1414.47
1962-08-12,1418.21
1962-08-13,1421.95
1962-08-14,1418.79
1962-08-15,1419.61
1962-08-16,1411.95
1962-08-17,1420.07
1962-08-18,1424.1433333333332
1962-08-19,1428.2166666666667
1962-08-20,1432.29
1962-08-21,1420.48
1962-08-22,1412.76
1962-08-23,1413.36
1962-08-24,1411.69
1962-08-25,1408.9066666666668
1962-08-26,1406.1233333333332
1962-08-27,1403.34
1962-08-28,1410.99
1962-08-29,1424.92
1962-08-30,1424.55
1962-08-31,1416.97
1962-09-01,1411.22
1962-09-02,1405.47
1962-09-03,1399.72
1962-09-04,1389.87
1962-09-05,1380.2
1962-09-06,1386.99
1962-09-07,1379.13
1962-09-08,1366.3933333333334
1962-09-09,1353.6566666666668
1962-09-10,1340.92
1962-09-11,1345.84
1962-09-12,1329.81
1962-09-13,1346.66
1962-09-14,1357.71
1962-09-15,1351.7466666666667
1962-09-16,1345.7833333333333
1962-09-17,1339.82
1962-09-18,1338.51
1962-09-19,1328.57
1962-09-20,1326.26
1962-09-21,1329.8
1962-09-22,1329.3233333333333
1962-09-23,1328.8466666666666
1962-09-24,1328.37
1962-09-25,1322.02
1962-09-26,1296.55
1962-09-27,1320.02
1962-09-28,1306.32
1962-09-29,1291.4766666666667
1962-09-30,1276.6333333333332
1962-10-01,1261.79
1962-10-02,1246.06
1962-10-03,1240.16
1962-10-04,1279.93
1962-10-05,1307.4
1962-10-06,1314.19
1962-10-07,1320.98
1962-10-08,1327.77
1962-10-09,1314.0
1962-10-10,1302.48
1962-10-11,1281.87
1962-10-12,1293.52
1962-10-13,1286.6
1962-10-14,1279.68
1962-10-15,1272.76
1962-10-16,1266.53
1962-10-17,1245.52
1962-10-18,1270.15
1962-10-19,1262.21
1962-10-20,1259.9966666666667
1962-10-21,1257.7833333333333
1962-10-22,1255.57
1962-10-23,1238.48
1962-10-24,1243.86
1962-10-25,1240.45
1962-10-26,1244.48
1962-10-27,1235.0
1962-10-28,1225.52
1962-10-29,1216.04
1962-10-30,1217.04
1962-10-31,1259.52
1962-11-01,1286.09
